x,y,tree-state,burn-counter,fire-intensity,max-burn-counter
-57,26,unaffected,0,0,92
-64,45,empty,0,0,0
-6,11,unaffected,0,0,94
-45,40,unaffected,0,0,98
93,23,unaffected,0,0,62
35,-29,unaffected,0,0,69
-94,7,unaffected,0,0,75
-103,38,empty,0,0,0
-83,-70,empty,0,0,0
-52,93,empty,0,0,0
-28,68,empty,0,0,0
39,-105,empty,0,0,0
-99,-95,unaffected,0,0,76
25,-120,empty,0,0,0
-102,21,unaffected,0,0,75
-38,107,unaffected,0,0,84
-101,116,empty,0,0,0
-23,77,unaffected,0,0,59
-18,105,unaffected,0,0,94
-52,3,unaffected,0,0,96
-41,-12,unaffected,0,0,85
8,58,unaffected,0,0,81
39,98,unaffected,0,0,49
97,-108,empty,0,0,0
-15,112,empty,0,0,0
57,-14,empty,0,0,0
-64,32,unaffected,0,0,39
120,14,unaffected,0,0,59
-34,-28,empty,0,0,0
23,-91,unaffected,0,0,82
-77,-54,empty,0,0,0
-47,-1,unaffected,0,0,53
53,122,empty,0,0,0
-27,-33,empty,0,0,0
-80,-19,unaffected,0,0,84
46,-3,empty,0,0,0
-54,-85,unaffected,0,0,70
62,-7,empty,0,0,0
-47,81,unaffected,0,0,41
107,95,unaffected,0,0,51
34,116,unaffected,0,0,98
72,-84,unaffected,0,0,93
69,-26,unaffected,0,0,76
69,118,empty,0,0,0
-80,48,empty,0,0,0
120,10,unaffected,0,0,95
-81,110,unaffected,0,0,38
-49,-84,empty,0,0,0
110,-87,unaffected,0,0,67
49,97,empty,0,0,0
6,73,empty,0,0,0
95,-5,unaffected,0,0,102
12,-95,unaffected,0,0,60
65,-77,unaffected,0,0,43
23,29,empty,0,0,0
-100,-47,empty,0,0,0
-43,-62,unaffected,0,0,82
-107,61,unaffected,0,0,55
-19,92,unaffected,0,0,94
37,49,empty,0,0,0
-125,3,unaffected,0,0,60
-105,-122,empty,0,0,0
71,-23,unaffected,0,0,67
20,123,empty,0,0,0
-109,-57,unaffected,0,0,41
-45,-78,unaffected,0,0,75
-89,-43,unaffected,0,0,97
41,-78,empty,0,0,0
47,-27,unaffected,0,0,66
34,49,unaffected,0,0,35
31,-33,unaffected,0,0,97
-13,-48,unaffected,0,0,35
-71,-65,empty,0,0,0
-56,-30,unaffected,0,0,94
58,-75,unaffected,0,0,102
-85,-13,empty,0,0,0
86,108,empty,0,0,0
-63,-107,empty,0,0,0
6,87,unaffected,0,0,77
65,-82,empty,0,0,0
23,90,empty,0,0,0
-35,-18,empty,0,0,0
90,-117,unaffected,0,0,93
6,-5,empty,0,0,0
23,-42,empty,0,0,0
-56,94,unaffected,0,0,92
-42,-44,empty,0,0,0
-21,47,empty,0,0,0
72,-115,unaffected,0,0,61
59,23,empty,0,0,0
21,-120,empty,0,0,0
64,-46,empty,0,0,0
-35,39,unaffected,0,0,60
42,123,empty,0,0,0
57,-115,empty,0,0,0
95,9,empty,0,0,0
-79,10,unaffected,0,0,63
72,10,empty,0,0,0
-45,51,empty,0,0,0
-117,-33,empty,0,0,0
-62,-24,unaffected,0,0,38
-39,-65,unaffected,0,0,91
5,-54,empty,0,0,0
-90,120,empty,0,0,0
89,1,unaffected,0,0,93
-69,-3,empty,0,0,0
125,-87,empty,0,0,0
90,-40,unaffected,0,0,39
97,12,unaffected,0,0,36
-32,-56,unaffected,0,0,85
-85,-66,empty,0,0,0
-106,-111,unaffected,0,0,63
100,91,unaffected,0,0,81
-13,-11,empty,0,0,0
108,15,unaffected,0,0,70
-99,30,empty,0,0,0
-119,-112,unaffected,0,0,96
-91,-26,unaffected,0,0,86
113,114,unaffected,0,0,82
-98,93,unaffected,0,0,40
-115,13,empty,0,0,0
-108,71,unaffected,0,0,61
19,-114,unaffected,0,0,84
-77,-102,empty,0,0,0
92,82,unaffected,0,0,36
-69,-74,unaffected,0,0,57
28,-63,unaffected,0,0,95
60,10,unaffected,0,0,94
86,39,unaffected,0,0,53
-36,-21,empty,0,0,0
63,118,unaffected,0,0,69
-62,-116,unaffected,0,0,94
-73,-40,unaffected,0,0,91
106,-16,unaffected,0,0,48
80,-35,empty,0,0,0
-104,-56,unaffected,0,0,56
83,92,unaffected,0,0,70
47,36,empty,0,0,0
122,30,empty,0,0,0
116,111,empty,0,0,0
-117,-30,empty,0,0,0
27,-74,empty,0,0,0
-6,100,empty,0,0,0
41,72,unaffected,0,0,53
-7,-106,empty,0,0,0
3,-11,empty,0,0,0
-21,19,unaffected,0,0,77
96,97,empty,0,0,0
21,96,unaffected,0,0,104
98,28,unaffected,0,0,101
59,-2,empty,0,0,0
-96,24,empty,0,0,0
50,-111,unaffected,0,0,81
65,98,unaffected,0,0,94
115,-67,empty,0,0,0
-60,-59,unaffected,0,0,43
25,-75,unaffected,0,0,72
82,-104,empty,0,0,0
30,-33,unaffected,0,0,85
55,122,empty,0,0,0
27,54,unaffected,0,0,66
72,108,empty,0,0,0
-56,104,unaffected,0,0,65
-63,-34,unaffected,0,0,90
-7,-68,unaffected,0,0,51
120,-122,unaffected,0,0,39
-39,-67,empty,0,0,0
80,32,unaffected,0,0,51
-49,15,empty,0,0,0
118,12,empty,0,0,0
-20,95,empty,0,0,0
118,-25,unaffected,0,0,80
117,-54,unaffected,0,0,70
95,124,empty,0,0,0
6,-78,unaffected,0,0,76
-55,-61,unaffected,0,0,81
-96,105,unaffected,0,0,91
112,-40,unaffected,0,0,63
123,-11,unaffected,0,0,65
-67,43,empty,0,0,0
66,-32,unaffected,0,0,77
90,98,unaffected,0,0,53
86,-73,unaffected,0,0,85
28,68,unaffected,0,0,56
95,36,empty,0,0,0
-113,12,empty,0,0,0
-39,-105,empty,0,0,0
56,85,unaffected,0,0,75
118,1,empty,0,0,0
75,-115,empty,0,0,0
-79,-30,unaffected,0,0,81
-80,-5,empty,0,0,0
93,-21,empty,0,0,0
-103,93,unaffected,0,0,43
91,30,unaffected,0,0,35
107,31,empty,0,0,0
113,32,unaffected,0,0,103
-68,94,unaffected,0,0,69
-20,-115,unaffected,0,0,91
68,65,empty,0,0,0
8,-74,unaffected,0,0,102
28,118,empty,0,0,0
-71,76,unaffected,0,0,42
0,98,unaffected,0,0,57
-103,39,unaffected,0,0,39
-76,-103,unaffected,0,0,71
103,-115,empty,0,0,0
6,-116,unaffected,0,0,104
-43,-46,unaffected,0,0,72
-101,85,unaffected,0,0,86
-82,-19,unaffected,0,0,83
37,9,unaffected,0,0,44
22,29,unaffected,0,0,42
89,-85,unaffected,0,0,102
-91,31,unaffected,0,0,78
-72,77,empty,0,0,0
87,-47,unaffected,0,0,56
36,-65,unaffected,0,0,64
43,124,unaffected,0,0,71
-113,33,empty,0,0,0
65,-105,unaffected,0,0,91
52,112,empty,0,0,0
-20,45,unaffected,0,0,74
-98,-64,unaffected,0,0,51
-39,-107,unaffected,0,0,86
-63,-42,empty,0,0,0
-78,-111,empty,0,0,0
-78,-23,empty,0,0,0
-19,106,unaffected,0,0,80
-86,-37,unaffected,0,0,57
-98,-104,empty,0,0,0
-46,-11,empty,0,0,0
-85,-5,empty,0,0,0
99,62,unaffected,0,0,102
124,83,empty,0,0,0
78,66,empty,0,0,0
29,-123,unaffected,0,0,90
-9,71,unaffected,0,0,39
-38,-22,unaffected,0,0,101
-23,120,empty,0,0,0
-63,-89,unaffected,0,0,105
70,-34,unaffected,0,0,103
-123,94,empty,0,0,0
-114,1,unaffected,0,0,66
47,100,unaffected,0,0,56
117,-80,unaffected,0,0,61
-103,49,unaffected,0,0,74
113,47,unaffected,0,0,56
-118,90,unaffected,0,0,78
108,-55,empty,0,0,0
111,67,unaffected,0,0,81
-113,-60,empty,0,0,0
-19,-112,unaffected,0,0,66
39,-29,unaffected,0,0,71
-63,121,unaffected,0,0,85
-36,42,unaffected,0,0,93
-99,42,unaffected,0,0,90
-110,48,unaffected,0,0,86
97,-83,empty,0,0,0
-2,31,unaffected,0,0,84
115,-95,unaffected,0,0,95
52,46,unaffected,0,0,55
-104,27,empty,0,0,0
106,74,empty,0,0,0
70,-107,unaffected,0,0,56
44,-111,empty,0,0,0
-104,-94,empty,0,0,0
-121,18,empty,0,0,0
-74,38,unaffected,0,0,97
-17,-22,unaffected,0,0,70
-88,-103,unaffected,0,0,69
-26,52,empty,0,0,0
-124,-60,unaffected,0,0,74
-49,61,unaffected,0,0,62
125,-112,empty,0,0,0
-105,-32,empty,0,0,0
-30,-79,unaffected,0,0,103
-78,53,unaffected,0,0,76
9,-111,unaffected,0,0,55
57,125,empty,0,0,0
112,-123,unaffected,0,0,56
4,-33,unaffected,0,0,65
95,-68,empty,0,0,0
10,52,unaffected,0,0,51
113,-84,unaffected,0,0,103
104,125,unaffected,0,0,102
119,13,empty,0,0,0
-93,4,empty,0,0,0
72,105,empty,0,0,0
31,61,empty,0,0,0
-121,-90,empty,0,0,0
16,-57,empty,0,0,0
103,-105,empty,0,0,0
11,80,unaffected,0,0,83
-61,23,empty,0,0,0
115,-112,unaffected,0,0,102
112,76,empty,0,0,0
-116,-68,empty,0,0,0
111,-1,empty,0,0,0
110,-125,empty,0,0,0
118,53,empty,0,0,0
111,-110,empty,0,0,0
48,95,unaffected,0,0,78
12,-108,empty,0,0,0
-115,116,unaffected,0,0,83
-124,39,unaffected,0,0,52
117,-103,empty,0,0,0
103,12,unaffected,0,0,93
-71,94,empty,0,0,0
-43,103,unaffected,0,0,80
104,-101,unaffected,0,0,82
32,-79,unaffected,0,0,67
17,-45,unaffected,0,0,70
87,-20,empty,0,0,0
-75,-19,empty,0,0,0
92,34,unaffected,0,0,63
121,-47,unaffected,0,0,42
71,89,unaffected,0,0,51
43,65,unaffected,0,0,82
22,-39,unaffected,0,0,95
42,14,empty,0,0,0
-50,-6,empty,0,0,0
-3,88,empty,0,0,0
-111,38,unaffected,0,0,67
57,49,unaffected,0,0,81
123,15,unaffected,0,0,43
-107,-61,empty,0,0,0
10,92,empty,0,0,0
-60,113,empty,0,0,0
-112,-103,empty,0,0,0
3,93,empty,0,0,0
-114,22,unaffected,0,0,96
-62,-76,unaffected,0,0,99
-59,-49,empty,0,0,0
-2,-62,unaffected,0,0,62
8,-114,empty,0,0,0
93,39,unaffected,0,0,78
45,88,unaffected,0,0,101
-57,-73,empty,0,0,0
114,53,unaffected,0,0,72
36,95,empty,0,0,0
47,-49,unaffected,0,0,36
-98,-101,empty,0,0,0
39,-72,unaffected,0,0,92
-79,72,empty,0,0,0
-117,88,unaffected,0,0,74
8,81,empty,0,0,0
56,-113,unaffected,0,0,85
117,-113,unaffected,0,0,105
47,16,empty,0,0,0
88,105,unaffected,0,0,49
-14,-70,unaffected,0,0,69
24,-110,empty,0,0,0
110,-17,unaffected,0,0,80
94,-101,empty,0,0,0
43,-122,empty,0,0,0
-35,-56,unaffected,0,0,52
-101,41,unaffected,0,0,95
64,-71,empty,0,0,0
59,-88,unaffected,0,0,96
39,117,empty,0,0,0
-34,-76,unaffected,0,0,90
-58,-115,unaffected,0,0,78
21,116,empty,0,0,0
104,21,empty,0,0,0
-123,103,unaffected,0,0,54
-17,116,empty,0,0,0
71,-123,empty,0,0,0
-99,48,unaffected,0,0,66
-39,-75,unaffected,0,0,77
21,89,empty,0,0,0
52,53,unaffected,0,0,63
-56,-37,empty,0,0,0
19,40,unaffected,0,0,40
106,-19,unaffected,0,0,64
72,23,empty,0,0,0
-33,-11,empty,0,0,0
-25,119,unaffected,0,0,65
89,-5,empty,0,0,0
-102,-112,empty,0,0,0
-59,92,unaffected,0,0,35
-51,41,empty,0,0,0
-53,-57,empty,0,0,0
-61,-105,empty,0,0,0
-51,-91,unaffected,0,0,54
7,-13,unaffected,0,0,95
114,-90,unaffected,0,0,92
10,14,unaffected,0,0,63
20,-39,unaffected,0,0,66
-65,-40,unaffected,0,0,91
-45,89,empty,0,0,0
96,-68,empty,0,0,0
119,120,unaffected,0,0,36
98,-62,unaffected,0,0,102
32,121,empty,0,0,0
12,-77,unaffected,0,0,105
39,89,unaffected,0,0,63
9,1,unaffected,0,0,98
39,-26,unaffected,0,0,43
-95,108,empty,0,0,0
56,74,empty,0,0,0
67,-46,unaffected,0,0,88
69,-11,unaffected,0,0,80
54,92,unaffected,0,0,46
-95,-79,unaffected,0,0,105
60,-93,unaffected,0,0,77
6,59,empty,0,0,0
9,-82,empty,0,0,0
67,-117,empty,0,0,0
27,3,unaffected,0,0,36
-87,-11,empty,0,0,0
-119,21,unaffected,0,0,42
63,-98,empty,0,0,0
81,7,empty,0,0,0
6,60,empty,0,0,0
19,49,unaffected,0,0,75
-89,-11,empty,0,0,0
114,-103,unaffected,0,0,84
-93,-86,unaffected,0,0,101
-103,-31,unaffected,0,0,57
80,-38,empty,0,0,0
-41,-11,unaffected,0,0,36
-69,-28,unaffected,0,0,92
-77,-24,unaffected,0,0,95
-15,-104,unaffected,0,0,67
98,30,empty,0,0,0
-125,-15,unaffected,0,0,81
70,24,empty,0,0,0
46,49,empty,0,0,0
-88,-67,empty,0,0,0
-40,-65,unaffected,0,0,87
13,24,unaffected,0,0,67
-109,-16,empty,0,0,0
-62,-16,unaffected,0,0,70
-2,-66,empty,0,0,0
-47,-53,empty,0,0,0
90,-78,empty,0,0,0
-47,-45,unaffected,0,0,70
-124,-8,unaffected,0,0,62
-117,82,unaffected,0,0,104
38,113,unaffected,0,0,80
-10,50,empty,0,0,0
-114,-79,unaffected,0,0,62
39,-112,empty,0,0,0
14,-122,empty,0,0,0
11,10,unaffected,0,0,39
-50,26,empty,0,0,0
9,-92,unaffected,0,0,75
-67,-70,unaffected,0,0,94
90,-1,unaffected,0,0,46
15,44,empty,0,0,0
-61,61,unaffected,0,0,56
-86,-7,unaffected,0,0,50
-101,-5,unaffected,0,0,90
56,34,unaffected,0,0,105
-69,-19,empty,0,0,0
-92,51,empty,0,0,0
87,-57,unaffected,0,0,46
63,61,empty,0,0,0
-2,14,unaffected,0,0,101
-112,123,empty,0,0,0
1,38,unaffected,0,0,84
-18,76,empty,0,0,0
37,36,unaffected,0,0,91
74,-60,unaffected,0,0,78
-58,101,unaffected,0,0,52
-14,-7,empty,0,0,0
-81,-71,empty,0,0,0
-66,99,empty,0,0,0
-46,-57,empty,0,0,0
16,-31,empty,0,0,0
63,67,unaffected,0,0,50
-44,54,unaffected,0,0,48
-112,8,empty,0,0,0
-82,122,empty,0,0,0
-51,-46,unaffected,0,0,55
76,80,empty,0,0,0
45,116,unaffected,0,0,67
-99,-56,unaffected,0,0,77
87,-116,unaffected,0,0,91
77,-36,empty,0,0,0
27,-33,empty,0,0,0
41,-109,unaffected,0,0,52
-123,-113,unaffected,0,0,90
2,5,unaffected,0,0,63
12,-60,empty,0,0,0
-64,-66,unaffected,0,0,83
-15,-69,empty,0,0,0
-33,-57,unaffected,0,0,66
109,-91,unaffected,0,0,46
99,-80,unaffected,0,0,38
5,111,unaffected,0,0,38
63,8,unaffected,0,0,43
67,-28,unaffected,0,0,90
-59,-40,empty,0,0,0
-54,-74,unaffected,0,0,39
-12,66,unaffected,0,0,59
-112,91,empty,0,0,0
88,-92,unaffected,0,0,92
50,-110,empty,0,0,0
46,-96,unaffected,0,0,55
30,28,empty,0,0,0
0,-27,empty,0,0,0
-90,16,unaffected,0,0,65
-88,35,unaffected,0,0,91
-97,-122,unaffected,0,0,69
110,-54,unaffected,0,0,90
-5,41,unaffected,0,0,49
87,46,empty,0,0,0
12,-120,empty,0,0,0
88,-118,unaffected,0,0,56
-94,2,empty,0,0,0
-93,-72,unaffected,0,0,61
79,44,unaffected,0,0,95
-75,-34,unaffected,0,0,91
-78,39,empty,0,0,0
56,-79,unaffected,0,0,91
-10,-123,unaffected,0,0,85
77,24,unaffected,0,0,95
115,-16,empty,0,0,0
-119,59,empty,0,0,0
-45,-87,unaffected,0,0,81
59,-86,unaffected,0,0,97
-44,-106,unaffected,0,0,84
-108,59,empty,0,0,0
-103,52,unaffected,0,0,42
-6,-49,unaffected,0,0,91
-47,-51,empty,0,0,0
-71,-58,unaffected,0,0,36
71,-106,unaffected,0,0,49
40,33,empty,0,0,0
-89,-1,unaffected,0,0,97
-31,107,unaffected,0,0,62
-48,99,unaffected,0,0,98
-92,-80,unaffected,0,0,42
27,120,empty,0,0,0
71,94,empty,0,0,0
50,-66,unaffected,0,0,75
44,-20,unaffected,0,0,96
31,-114,empty,0,0,0
-49,89,empty,0,0,0
-45,-49,unaffected,0,0,66
-78,90,empty,0,0,0
-18,116,empty,0,0,0
90,59,empty,0,0,0
-35,58,empty,0,0,0
-90,-117,unaffected,0,0,78
-9,38,empty,0,0,0
26,105,unaffected,0,0,77
85,-85,empty,0,0,0
5,-85,unaffected,0,0,52
97,88,empty,0,0,0
-122,-60,empty,0,0,0
114,81,unaffected,0,0,97
79,-1,empty,0,0,0
-124,77,unaffected,0,0,52
-53,-19,unaffected,0,0,92
-62,72,unaffected,0,0,69
70,-76,unaffected,0,0,70
-17,-56,empty,0,0,0
-119,-30,unaffected,0,0,55
-117,115,unaffected,0,0,72
12,118,unaffected,0,0,44
17,-8,unaffected,0,0,90
-101,-26,empty,0,0,0
-67,66,empty,0,0,0
-114,-62,empty,0,0,0
53,-24,empty,0,0,0
84,19,unaffected,0,0,69
-55,-66,unaffected,0,0,64
85,117,unaffected,0,0,85
73,72,unaffected,0,0,63
-97,-25,unaffected,0,0,81
-79,-54,empty,0,0,0
-31,75,unaffected,0,0,45
117,-59,unaffected,0,0,70
102,-99,unaffected,0,0,95
114,63,unaffected,0,0,35
-90,114,unaffected,0,0,53
-90,-24,unaffected,0,0,62
-28,65,unaffected,0,0,75
114,-93,unaffected,0,0,72
-77,-68,empty,0,0,0
46,58,empty,0,0,0
21,-53,unaffected,0,0,80
-124,1,unaffected,0,0,97
-44,-103,unaffected,0,0,92
52,59,unaffected,0,0,35
-22,86,empty,0,0,0
120,-86,unaffected,0,0,38
-17,-3,empty,0,0,0
-26,-82,unaffected,0,0,44
-73,-35,empty,0,0,0
119,42,unaffected,0,0,101
-74,-55,empty,0,0,0
97,73,unaffected,0,0,72
-13,54,unaffected,0,0,43
-116,-78,unaffected,0,0,54
22,-5,empty,0,0,0
-91,56,empty,0,0,0
-98,-63,unaffected,0,0,69
51,93,unaffected,0,0,44
-87,-13,unaffected,0,0,52
-110,25,unaffected,0,0,38
-14,-2,unaffected,0,0,36
-74,2,empty,0,0,0
-125,-30,unaffected,0,0,88
36,-55,unaffected,0,0,88
61,-116,unaffected,0,0,41
32,-14,unaffected,0,0,66
-103,51,unaffected,0,0,56
91,20,unaffected,0,0,50
102,100,unaffected,0,0,81
71,-8,empty,0,0,0
-118,-59,empty,0,0,0
64,41,empty,0,0,0
49,31,empty,0,0,0
107,88,unaffected,0,0,69
74,42,empty,0,0,0
-89,-35,unaffected,0,0,56
-22,-91,empty,0,0,0
29,51,unaffected,0,0,55
-54,-37,unaffected,0,0,76
6,85,unaffected,0,0,59
109,-46,unaffected,0,0,39
-30,62,empty,0,0,0
25,6,unaffected,0,0,63
-85,125,unaffected,0,0,49
59,-33,unaffected,0,0,103
-15,-56,empty,0,0,0
69,109,empty,0,0,0
48,-15,unaffected,0,0,42
14,-65,unaffected,0,0,49
37,-80,unaffected,0,0,77
-63,-20,empty,0,0,0
-13,101,empty,0,0,0
7,-25,empty,0,0,0
121,-24,unaffected,0,0,75
33,100,unaffected,0,0,52
124,-51,unaffected,0,0,40
-17,-110,empty,0,0,0
29,39,unaffected,0,0,43
-113,-20,unaffected,0,0,48
-66,89,unaffected,0,0,46
6,107,unaffected,0,0,45
22,22,unaffected,0,0,38
-112,-14,unaffected,0,0,38
-116,20,empty,0,0,0
-74,50,empty,0,0,0
74,-105,empty,0,0,0
122,53,unaffected,0,0,66
-32,-93,empty,0,0,0
16,4,unaffected,0,0,103
-120,43,unaffected,0,0,53
74,-59,empty,0,0,0
-2,35,empty,0,0,0
-26,77,empty,0,0,0
-40,-97,empty,0,0,0
97,-3,empty,0,0,0
-101,56,unaffected,0,0,83
-67,14,empty,0,0,0
-121,4,unaffected,0,0,65
-40,32,empty,0,0,0
107,-27,unaffected,0,0,104
-13,30,unaffected,0,0,76
100,114,empty,0,0,0
87,85,empty,0,0,0
-76,-92,unaffected,0,0,72
81,-19,empty,0,0,0
25,-32,empty,0,0,0
-123,-47,unaffected,0,0,54
-33,18,unaffected,0,0,71
-93,39,empty,0,0,0
-94,-77,unaffected,0,0,66
-80,79,empty,0,0,0
17,-118,empty,0,0,0
-42,-65,unaffected,0,0,39
-50,86,unaffected,0,0,105
71,122,unaffected,0,0,102
-96,-55,unaffected,0,0,43
96,19,empty,0,0,0
-68,-35,unaffected,0,0,40
8,-54,empty,0,0,0
13,-37,unaffected,0,0,88
24,-26,empty,0,0,0
-100,-97,unaffected,0,0,69
-33,116,empty,0,0,0
-50,-39,unaffected,0,0,92
-69,12,empty,0,0,0
-91,-93,unaffected,0,0,49
-12,-90,unaffected,0,0,83
4,-80,empty,0,0,0
-124,81,empty,0,0,0
11,57,empty,0,0,0
-44,-63,empty,0,0,0
34,-85,unaffected,0,0,65
100,119,unaffected,0,0,92
119,79,unaffected,0,0,94
94,0,unaffected,0,0,42
15,-24,unaffected,0,0,45
-109,-99,empty,0,0,0
-12,10,empty,0,0,0
-30,-86,unaffected,0,0,42
-77,118,unaffected,0,0,96
-90,65,empty,0,0,0
-13,11,unaffected,0,0,77
61,77,unaffected,0,0,82
-97,-45,empty,0,0,0
35,-49,empty,0,0,0
-114,100,unaffected,0,0,53
-120,39,unaffected,0,0,43
31,22,unaffected,0,0,40
-64,97,unaffected,0,0,41
31,-92,empty,0,0,0
-113,-87,unaffected,0,0,46
-73,98,unaffected,0,0,39
10,47,unaffected,0,0,97
5,48,unaffected,0,0,64
-96,-23,unaffected,0,0,70
8,39,unaffected,0,0,95
89,-35,unaffected,0,0,91
17,19,empty,0,0,0
-56,27,unaffected,0,0,77
47,-50,unaffected,0,0,63
62,-13,empty,0,0,0
64,55,empty,0,0,0
-6,40,unaffected,0,0,85
2,93,unaffected,0,0,59
52,83,unaffected,0,0,91
98,-111,unaffected,0,0,103
-125,-63,unaffected,0,0,70
119,16,empty,0,0,0
71,-103,empty,0,0,0
-45,-69,empty,0,0,0
85,-78,unaffected,0,0,53
-55,-6,unaffected,0,0,84
-28,-31,unaffected,0,0,60
120,-109,unaffected,0,0,42
-93,56,unaffected,0,0,41
-18,41,unaffected,0,0,67
-71,105,empty,0,0,0
98,112,unaffected,0,0,42
-7,-86,empty,0,0,0
79,-8,unaffected,0,0,63
-95,24,unaffected,0,0,96
-109,32,empty,0,0,0
-49,0,unaffected,0,0,39
51,63,empty,0,0,0
81,0,empty,0,0,0
76,101,empty,0,0,0
-87,-69,empty,0,0,0
-113,-38,unaffected,0,0,82
-119,-21,unaffected,0,0,81
42,105,unaffected,0,0,102
-40,-90,unaffected,0,0,41
94,-57,unaffected,0,0,70
-57,-54,unaffected,0,0,95
-117,47,unaffected,0,0,38
-7,23,unaffected,0,0,76
70,-44,empty,0,0,0
-101,105,unaffected,0,0,60
-95,-47,unaffected,0,0,40
48,-101,unaffected,0,0,93
49,-90,empty,0,0,0
-116,-33,empty,0,0,0
-78,-86,empty,0,0,0
-56,114,unaffected,0,0,40
-57,-21,unaffected,0,0,49
-98,15,unaffected,0,0,44
-60,-103,unaffected,0,0,76
-101,-92,empty,0,0,0
-39,-71,unaffected,0,0,90
-96,99,empty,0,0,0
102,-61,unaffected,0,0,63
-30,37,empty,0,0,0
1,67,unaffected,0,0,72
0,-55,unaffected,0,0,51
-84,-16,unaffected,0,0,48
-93,-20,empty,0,0,0
-94,74,unaffected,0,0,94
108,-13,empty,0,0,0
-122,1,empty,0,0,0
28,-14,empty,0,0,0
87,-17,unaffected,0,0,49
71,32,unaffected,0,0,36
124,-113,unaffected,0,0,43
1,-74,unaffected,0,0,71
91,-3,empty,0,0,0
-62,-93,empty,0,0,0
-30,92,unaffected,0,0,91
-100,-46,unaffected,0,0,35
75,-4,empty,0,0,0
-87,59,unaffected,0,0,56
-70,108,unaffected,0,0,63
-12,-92,empty,0,0,0
-41,-89,unaffected,0,0,64
54,99,empty,0,0,0
-83,124,unaffected,0,0,73
-118,-83,empty,0,0,0
86,-52,empty,0,0,0
55,120,empty,0,0,0
-63,-64,unaffected,0,0,76
-85,-105,unaffected,0,0,38
-82,31,empty,0,0,0
-111,-99,unaffected,0,0,77
-1,-28,unaffected,0,0,41
-11,-101,unaffected,0,0,93
-8,-117,empty,0,0,0
52,28,empty,0,0,0
124,1,unaffected,0,0,41
48,-89,unaffected,0,0,77
-9,10,empty,0,0,0
43,10,unaffected,0,0,52
32,-1,empty,0,0,0
-108,-1,unaffected,0,0,93
-27,122,unaffected,0,0,87
93,-105,empty,0,0,0
-70,-6,unaffected,0,0,72
59,100,empty,0,0,0
23,113,unaffected,0,0,42
-53,78,empty,0,0,0
0,-25,unaffected,0,0,86
-16,23,empty,0,0,0
120,17,unaffected,0,0,74
-56,80,empty,0,0,0
-40,-82,unaffected,0,0,61
60,-107,unaffected,0,0,72
-39,-51,unaffected,0,0,69
118,-111,unaffected,0,0,35
102,-48,unaffected,0,0,60
14,-54,unaffected,0,0,55
-42,-8,empty,0,0,0
68,-12,unaffected,0,0,59
-100,14,unaffected,0,0,101
17,-18,unaffected,0,0,54
-26,-48,empty,0,0,0
7,-115,unaffected,0,0,83
-45,105,empty,0,0,0
-6,-46,unaffected,0,0,36
77,87,unaffected,0,0,83
33,83,empty,0,0,0
121,-107,unaffected,0,0,60
-61,-102,unaffected,0,0,92
37,85,empty,0,0,0
54,1,unaffected,0,0,38
0,5,unaffected,0,0,66
48,-106,unaffected,0,0,85
87,87,empty,0,0,0
-48,-49,unaffected,0,0,46
-43,79,unaffected,0,0,105
-38,59,empty,0,0,0
-122,-71,unaffected,0,0,83
-124,85,empty,0,0,0
-88,-99,unaffected,0,0,56
37,96,empty,0,0,0
35,-62,empty,0,0,0
37,-64,unaffected,0,0,55
-57,-122,unaffected,0,0,63
17,113,unaffected,0,0,78
-83,-69,unaffected,0,0,95
30,94,unaffected,0,0,38
107,-85,empty,0,0,0
-25,-80,empty,0,0,0
-61,-60,empty,0,0,0
-102,105,unaffected,0,0,74
71,66,empty,0,0,0
-32,10,unaffected,0,0,64
-100,93,unaffected,0,0,81
-111,-74,empty,0,0,0
-76,-4,empty,0,0,0
115,58,unaffected,0,0,101
-82,-77,unaffected,0,0,62
-44,-8,unaffected,0,0,54
39,-124,empty,0,0,0
-106,-50,unaffected,0,0,101
109,51,empty,0,0,0
-64,-11,empty,0,0,0
-77,-45,unaffected,0,0,102
-113,-104,empty,0,0,0
66,-14,unaffected,0,0,97
-18,6,unaffected,0,0,75
-35,-10,empty,0,0,0
72,15,unaffected,0,0,86
-21,-23,unaffected,0,0,35
-49,-58,empty,0,0,0
-44,112,empty,0,0,0
-39,-93,unaffected,0,0,39
-36,-80,unaffected,0,0,76
-11,116,empty,0,0,0
44,-51,unaffected,0,0,62
-91,-74,empty,0,0,0
54,-70,unaffected,0,0,44
-104,-8,unaffected,0,0,97
27,-46,empty,0,0,0
24,-65,unaffected,0,0,49
22,-55,unaffected,0,0,81
45,-86,empty,0,0,0
-116,-57,unaffected,0,0,51
105,88,unaffected,0,0,82
-61,122,unaffected,0,0,74
-68,-23,empty,0,0,0
9,108,unaffected,0,0,99
-87,-59,unaffected,0,0,105
31,-12,empty,0,0,0
114,84,empty,0,0,0
-108,-38,unaffected,0,0,94
-19,-89,empty,0,0,0
-101,10,empty,0,0,0
-31,-120,empty,0,0,0
-96,74,empty,0,0,0
67,-115,unaffected,0,0,72
110,52,unaffected,0,0,39
8,31,empty,0,0,0
-16,114,empty,0,0,0
80,-96,unaffected,0,0,72
-66,36,unaffected,0,0,94
6,-13,empty,0,0,0
27,-120,empty,0,0,0
